    4204    2160    0

       1      48      49     273       1       1
       2      47      35     274       2       1
       3     274      35      48       3       1
       4      46      47     274       4       1
       5     274      48     273       5       1
       6     272     274     273       6       1
       7      46     274     276       7       1
       8     276     274     272       8       1
       9      45      46     276       9       1
      10     272     271     276      10       1
      11      38      39     275      11       1
      12     275     272     273      12       1
      13      44      45     277      13       1
      14      45     276     277      14       1
      15     277     276     271      15       1
      16     278      34      38      16       1
      17     278     273      49      17       1
      18      49      34     278      18       1
      19      40      41     279      19       1
      20     278      38     275      20       1
      21     273     278     275      21       1
      22      39      40     281      22       1
      23     281     275      39      23       1
      24     271     280     277      24       1
      25     281     271     272      25       1
      26     275     281     272      26       1
      27     281      40     279      27       1
      28     271     281     279      28       1
      29     280      42      43      29       1
      30     271     279     280      30       1
      31      43      37     282      31       1
      32      44     277     282      32       1
      33     282      37      44      33       1
      34     280      43     282      34       1
      35     280     282     277      35       1
      36      41      36     283      36       1
      37     283      36      42      37       1
      38     283     279      41      38       1
      39     283      42     280      39       1
      40     279     283     280      40       1
      41     357      66      67      41       1
      42     359     221       9      42       1
      43       9     361     359      43       1
      44     361      35     359      44       1
      45      35     361      48      45       1
      46     222     361       9      46       1
      47      49     360      34      47       1
      48      49     362     360      48       1
      49       8     360     223      49       1
      50     362     223     360      50       1
      51     360     358      34      51       1
      52     358       8     224      52       1
      53     358     360       8      53       1
      54     175     466     174      54       1
      55     352     493     356      55       1
      56     494      39      38      56       1
      57     501     351     354      57       1
      58     524      39     494      58       1
      59      25     525     189      59       1
      60     351     526     491      60       1
      61     352     529     476      61       1
      62      70     530      69      62       1
      63     551     349     456      63       1
      64     225     553     224      64       1
      65     189     554     188      65       1
      66     547     496     349      66       1
      67     187     552     186      67       1
      68     553     358     224      68       1
      69     493     552     356      69       1
      70     357     528      66      70       1
      71     531      50      51      71       1
      72     553     225     501      72       1
      73     354     553     501      73       1
      74     554     189     525      74       1
      75     554     352     356      75       1
      76     352     554     525      76       1
      77      55     484      54      77       1
      78     484      53      54      78       1
      79     493     352     476      79       1
      80      40     492      41      80       1
      81     524      40      39      81       1
      82      40     524     492      82       1
      83     553     354     358      83       1
      84     169     549     168      84       1
      85     172     527     171      85       1
      86     528      65      66      86       1
      87       7     501     225      87       1
      88     501     526     351      88       1
      89     356     552     554      89       1
      90     524     555     348      90       1
      91     555     354     351      91       1
      92     524     494     555      92       1
      93     355     556     350      93       1
      94     362      48     361      94       1
      95     362      49      48      95       1
      96     222     362     361      96       1
      97     362     222     223      97       1
      98     349     551     511      98       1
      99     186     493     185      99       1
     100     186     552     493     100       1
     101     657     431     631     101       1
     102     658     433     624     102       1
     103     432     662     632     103       1
     104     326     664     302     104       1
     105     672     486     600     105       1
     106     677     334     596     106       1
     107     694     438     615     107       1
     108     363     714     683     108       1
     109     477     743     622     109       1
     110     488     746     724     110       1
     111     747     423     632     111       1
     112     748     521     655     112       1
     113     748     290     737     113       1
     114     425     752     631     114       1
     115     478     756     639     115       1
     116     332     756     718     116       1
     117     291     757     730     117       1
     118     757     291     731     118       1
     119     418     761     701     119       1
     120     325     762     502     120       1
     121     764     324     503     121       1
     122     389     769     627     122       1
     123     769     389     659     123       1
     124     770     390     625     124       1
     125     390     770     658     125       1
     126     343     776     633     126       1
     127     780     480     760     127       1
     128     784     480     780     128       1
     129     786     344     622     129       1
     130     471     788     469     130       1
     131     789     438     694     131       1
     132     468     790     616     132       1
     133     289     790     694     133       1
     134     792     468     616     134       1
     135     520     799     726     135       1
     136     803     404     652     136       1
     137     520     804     799     137       1
     138     522     805     797     138       1
     139     805     522     727     139       1
     140     294     807     797     140       1
     141     808     295     804     141       1
     142     523     817     798     142       1
     143     817     523     731     143       1
     144     820     404     803     144       1
     145     822     451     702     145       1
     146     824     464     711     146       1
     147     824     468     792     147       1
     148     825     509     308     148       1
     149     825     539     725     149       1
     150     512     826     814     150       1
     151     444     827     763     151       1
     152     479     828     673     152       1
     153     327     829     760     153       1
     154     830     513     626     154       1
     155     836     485     759     155       1
     156     837     517     800     156       1
     157     837     299     813     157       1
     158     838     455     738     158       1
     159     518     839     801     159       1
     160     298     839     812     160       1
     161     840     519     802     161       1
     162     840     297     806     162       1
     163     843     378     639     163       1
     164     454     844     838     164       1
     165     338     845     715     165       1
     166     345     846     703     166       1
     167     327     847     829     167       1
     168     539     852     725     168       1
     169     326     854     303     169       1
     170     855     326     302     170       1
     171     432     857     662     171       1
     172     857     420     662     172       1
     173     300     858     661     173       1
     174     859     301     660     174       1
     175     860     515     815     175       1
     176     860     301     859     176       1
     177     516     861     816     177       1
     178     300     861     858     178       1
     179     864     292     798     179       1
     180     864     381     853     180       1
     181     329     865     759     181       1
     182     474     869     809     182       1
     183     519     870     802     183       1
     184     294     870     807     184       1
     185     871     518     801     185       1
     186     871     295     808     186       1
     187     517     872     800     187       1
     188     297     872     806     188       1
     189     873     294     797     189       1
     190     406     874     712     190       1
     191     875     407     712     191       1
     192     876     522     797     192       1
     193     876     538     811     193       1
     194     877     383     752     194       1
     195     454     878     844     195       1
     196     520     880     804     196       1
     197     540     880     810     197       1
     198     447     881     868     198       1
     199     883     288     628     199       1
     200     884     383     799     200       1
     201     885     451     707     201       1
     202      74     886      73     202       1
     203     439     889     792     203       1
     204     292     890     798     204       1
     205     890     292     826     205       1
     206     891     445     700     206       1
     207     891     402     845     207       1
     208     539     892     852     208       1
     209     892     539     704     209       1
     210     473     896     724     210       1
     211     896     333     724     211       1
     212     897     298     812     212       1
     213     897     516     816     213       1
     214     299     898     813     214       1
     215     515     898     815     215       1
     216     384     900     747     216       1
     217     541     901     806     217       1
     218     901     541     791     218       1
     219     902     396     644     219       1
     220     902     423     747     220       1
     221     394     903     657     221       1
     222     421     903     749     222       1
     223     904     385     749     223       1
     224     338     905     845     224       1
     225     908     393     662     225       1
     226     908     420     751     226       1
     227     420     908     662     227       1
     228     328     909     702     228       1
     229     909     470     702     229       1
     230     909     328     887     230       1
     231     910     542     812     231       1
     232     542     910     794     232       1
     233     459     911     708     233       1
     234     543     912     813     234       1
     235     912     543     793     235       1
     236     914     473     724     236       1
     237     386     915     751     237       1
     238     916     442     868     238       1
     239     384     917     802     239       1
     240     918     385     801     240       1
     241     490     919     633     241       1
     242     919     343     633     242       1
     243     386     921     800     243       1
     244     922     328     702     244       1
     245     451     922     702     245       1
     246     328     922     819     246       1
     247     923     438     789     247       1
     248     924     315     725     248       1
     249     925     447     754     249       1
     250     504     926     304     250       1
     251     543     926     793     251       1
     252     927     505     305     252       1
     253     927     542     794     253       1
     254     928     440     819     254       1
     255     928     451     885     255       1
     256     425     929     752     256       1
     257     398     929     848     257       1
     258     325     931     762     258       1
     259     932     324     764     259       1
     260     541     933     791     260       1
     261     386     934     915     261       1
     262     934     386     800     262       1
     263     936     385     904     263       1
     264     385     936     801     264       1
     265     937     304     325     265       1
     266     502     937     325     266       1
     267     305     938     324     267       1
     268     938     503     324     268       1
     269     384     939     900     269       1
     270     939     384     802     270       1
     271     945     540     810     271       1
     272     538     946     811     272       1
     273     947     477     622     273       1
     274     344     947     622     274       1
     275     484     948     784     275       1
     276     948     484      55     276       1
     277     948     480     784     277       1
     278     440     949     736     278       1
     279     474     949     885     279       1
     280     387     950     943     280       1
     281     950     387     815     281       1
     282     951     388     942     282       1
     283     388     951     816     283       1
     284     952     331     697     284       1
     285     955     523     798     285       1
     286     956     425     631     286       1
     287     431     956     631     287       1
     288     532     959     314     288       1
     289     536     960     737     289       1
     290     521     960     924     290       1
     291     961     438     723     291       1
     292     438     961     615     292       1
     293     963     481     530     293       1
     294     968     419     624     294       1
     295     433     968     624     295       1
     296     323     969     793     296       1
     297     970     322     794     297       1
     298     481     971     835     298       1
     299     321     972     791     299       1
     300     331     976     706     300       1
     301      74     978     886     301       1
     302     980     318     810     302       1
     303     316     982     811     303       1
     304     983     458     867     304       1
     305     497     984     782     305       1
     306     985     433     658     306       1
     307     986     520     726     307       1
     308     520     986     980     308       1
     309     490     989     919     309       1
     310     990     556     355     310       1
     311     992     544     858     311       1
     312     544     992     764     312       1
     313     545     994     859     313       1
     314     994     545     762     314       1
     315     995     332     718     315       1
     316     996     538     807     316       1
     317     996     519     972     317       1
     318     540     997     808     318       1
     319     518     997     970     319       1
     320    1000     346     529     320       1
     321    1001     437     862     321       1
     322    1001     463     886     322       1
     323    1002     541     806     323       1
     324    1002     517     969     324       1
     325    1003     477     947     325       1
     326    1004     543     813     326       1
     327    1004     515     931     327       1
     328     542    1005     812     328       1
     329     516    1005     932     329       1
     330    1006     338     715     330       1
     331    1008     539     825     331       1
     332     308    1008     825     332       1
     333    1009     533     312     333       1
     334     533    1009     974     334       1
     335     400    1011     772     335       1
     336    1011     400     594     336       1
     337    1011     382     772     337       1
     338     510    1012     803     338       1
     339     449    1014     776     339       1
     340     445    1015     739     340       1
     341     532    1016     959     341       1
     342    1017     455     838     342       1
     343     497    1018     984     343       1
     344     523    1021     731     344       1
     345    1021     523     964     345       1
     346    1022     493     476     346       1
     347     475    1022     476     347       1
     348    1023     499     863     348       1
     349     499    1023     705     349       1
     350    1024     382     630     350       1
     351     382    1024     873     351       1
     352    1025     457     786     352       1
     353     522    1026     727     353       1
     354    1026     522     982     354       1
     355     468    1028     789     355       1
     356    1029     445     905     356       1
     357     449    1030     446     357       1
     358     346    1031     529     358       1
     359    1031     476     529     359       1
     360    1032     383     884     360       1
     361     443    1033     706     361       1
     362    1033     331     706     362       1
     363     334    1035     596     363       1
     364     457    1037     786     364       1
     365    1037     344     786     365       1
     366    1038     487     976     366       1
     367    1040     330    1035     367       1
     368    1041     448     835     368       1
     369     448    1041     862     369       1
     370     348    1043     491     370       1
     371     351    1043     555     371       1
     372    1043     351     491     372       1
     373    1043     348     555     373       1
     374    1044     486     672     374       1
     375    1044     539    1008     375       1
     376    1045     481     835     376       1
     377     438    1046     723     377       1
     378     343    1047     776     378       1
     379     449    1047    1030     379       1
     380    1047     449     776     380       1
     381     384    1048     917     381       1
     382     334    1049    1035     382       1
     383    1050     488     724     383       1
     384     333    1050     724     384       1
     385    1051      36      41     385       1
     386    1051     492     844     386       1
     387     492    1051      41     387       1
     388     386    1052     921     388       1
     389    1053     385     918     389       1
     390     348    1054     524     390       1
     391     492    1054    1017     391       1
     392    1054     492     524     392       1
     393     457    1056    1037     393       1
     394    1057     498     514     394       1
     395    1057     343     919     395       1
     396    1061     537     730     396       1
     397    1061     534     959     397       1
     398    1064     536     737     398       1
     399    1064     535     974     399       1
     400     500    1068     526     400       1
     401     344    1068     947     401       1
     402      44    1069      45     402       1
     403     513    1069     626     403       1
     404    1069     513      45     404       1
     405     292    1070     913     405       1
     406     444    1074     867     406       1
     407     352    1078     529     407       1
     408    1078     352     525     408       1
     409     240    1079     239     409       1
     410    1081      34     358     410       1
     411     354    1081     358     411       1
     412    1084     491     526     412       1
     413    1084     344    1037     413       1
     414    1085     333     896     414       1
     415    1087     303     854     415       1
     416     544    1087     854     416       1
     417     302    1088     855     417       1
     418    1088     545     855     418       1
     419      53    1089      52     419       1
     420    1089     496      52     420       1
     421     471    1090     788     421       1
     422     473    1090     896     422       1
     423     548    1091     340     423       1
     424    1091     550     340     424       1
     425     331    1092     976     425       1
     426     498    1093     514     426       1
     427      35    1094     359     427       1
     428    1094     355     359     428       1
     429     227    1097     226     429       1
     430     500    1097    1003     430       1
     431    1098     455    1017     431       1
     432    1099       2     239     432       1
     433     464    1102     711     433       1
     434    1102     475     711     434       1
     435    1103     500     526     435       1
     436     501    1103     526     436       1
     437     456    1104     784     437       1
     438    1104     484     784     438       1
     439     321    1105     972     439       1
     440    1106     324     932     440       1
     441     325    1107     931     441       1
     442    1108     322     970     442       1
     443     190    1109      25     443       1
     444    1110     347     830     444       1
     445     446    1110     830     445       1
     446     353    1113     557     446       1
     447     481    1113     530     447       1
     448    1113     353     530     448       1
     449    1116     456     349     449       1
     450     496    1116     349     450       1
     451     323    1117     969     451       1
     452     298    1118     918     452       1
     453     392    1118     942     453       1
     454     308    1119    1008     454       1
     455    1120     299     921     455       1
     456    1120     391     943     456       1
     457    1121     294     873     457       1
     458    1121     396     900     458       1
     459     295    1122     884     459       1
     460     394    1122     904     460       1
     461    1124     393     915     461       1
     462    1124     297     917     462       1
     463     316    1127     982     463       1
     464    1128     315     924     464       1
     465     350    1129     514     465       1
     466     339    1130    1096     466       1
     467    1131     187      26     467       1
