   -0.14050E+03   -0.12500E+00    0.92582E+02    0.19665E+01
   -0.14050E+03   -0.37500E+00    0.92582E+02    0.19665E+01
   -0.14050E+03   -0.62500E+00    0.92582E+02    0.19665E+01
   -0.14050E+03   -0.87500E+00    0.92582E+02    0.19665E+01
   -0.14050E+03   -0.11250E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.13750E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.16250E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.18750E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.21250E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.23750E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.26250E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.28750E+01    0.92588E+02    0.19666E+01
   -0.14050E+03   -0.31250E+01    0.92574E+02    0.19665E+01
   -0.14050E+03   -0.33750E+01    0.92574E+02    0.19665E+01
   -0.14050E+03   -0.36250E+01    0.92574E+02    0.19665E+01
   -0.14050E+03   -0.38750E+01    0.92574E+02    0.19665E+01
   -0.14050E+03   -0.41250E+01    0.92546E+02    0.19664E+01
   -0.14050E+03   -0.43750E+01    0.92546E+02    0.19664E+01
   -0.14050E+03   -0.46250E+01    0.92546E+02    0.19664E+01
   -0.14050E+03   -0.48750E+01    0.92546E+02    0.19664E+01
   -0.14050E+03   -0.51250E+01    0.92504E+02    0.19662E+01
   -0.14050E+03   -0.53750E+01    0.92504E+02    0.19662E+01
   -0.14050E+03   -0.56250E+01    0.92504E+02    0.19662E+01
   -0.14050E+03   -0.58750E+01    0.92504E+02    0.19662E+01
   -0.14050E+03   -0.61250E+01    0.92449E+02    0.19659E+01
   -0.14050E+03   -0.63750E+01    0.92449E+02    0.19659E+01
   -0.14050E+03   -0.66250E+01    0.92449E+02    0.19659E+01
   -0.14050E+03   -0.68750E+01    0.92449E+02    0.19659E+01
   -0.14050E+03   -0.71250E+01    0.92385E+02    0.19656E+01
   -0.14050E+03   -0.73750E+01    0.92385E+02    0.19656E+01
   -0.14050E+03   -0.76250E+01    0.92385E+02    0.19656E+01
   -0.14050E+03   -0.78750E+01    0.92385E+02    0.19656E+01
